13,11/20/2010,MIA,@,MEM,L,1,42:06:00,11,23,0.48,2,4,0.5,5,6,0.83,0,3,3,11,1,0,4,2,29,21.7,Lebron James,Regular Season
14,11/22/2010,MIA,,IND,L,1,41:34:00,6,14,0.43,2,8,0.25,11,15,0.73,0,5,5,6,1,0,6,3,25,15.5,Lebron James,Regular Season
15,11/24/2010,MIA,@,ORL,L,1,40:44:00,9,18,0.5,1,3,0.33,6,8,0.75,1,5,6,4,1,0,3,3,25,17,Lebron James,Regular Season
16,11/26/2010,MIA,,PHI,W,1,40:34:00,5,15,0.33,1,5,0.2,9,11,0.82,1,7,8,6,2,1,2,1,20,18,Lebron James,Regular Season
17,11/27/2010,MIA,@,DAL,L,1,36:04:00,5,19,0.26,0,4,0,13,15,0.87,2,6,8,4,1,0,5,3,23,11.7,Lebron James,Regular Season
18,11/29/2010,MIA,,WAS,W,1,38:11:00,10,18,0.56,1,1,1,9,11,0.82,1,5,6,5,1,1,7,3,30,19.8,Lebron James,Regular Season
19,12/1/2010,MIA,,DET,W,1,31:14:00,8,15,0.53,1,1,1,1,2,0.5,2,4,6,3,1,0,4,0,18,12,Lebron James,Regular Season
20,12/2/2010,MIA,@,CLE,W,1,30:02:00,15,25,0.6,2,7,0.29,6,9,0.67,0,5,5,8,1,1,0,1,38,33.7,Lebron James,Regular Season
21,12/4/2010,MIA,,ATL,W,1,37:19:00,5,11,0.45,1,1,1,11,13,0.85,0,7,7,4,1,1,2,1,22,19.7,Lebron James,Regular Season
22,12/6/2010,MIA,@,MIL,W,1,38:41:00,7,16,0.44,1,3,0.33,2,4,0.5,0,6,6,6,1,1,1,5,17,12.5,Lebron James,Regular Season
23,12/8/2010,MIA,@,UTA,W,1,39:26:00,12,20,0.6,3,5,0.6,6,7,0.86,1,6,7,9,0,0,2,4,33,28.6,Lebron James,Regular Season
24,12/10/2010,MIA,@,GSW,W,1,30:43:00,10,18,0.56,3,4,0.75,2,3,0.67,0,7,7,9,1,1,4,1,25,21.7,Lebron James,Regular Season
25,12/11/2010,MIA,@,SAC,W,1,35:11:00,10,19,0.53,2,3,0.67,3,5,0.6,1,9,10,3,2,0,3,1,25,19,Lebron James,Regular Season
26,12/13/2010,MIA,,NOH,W,1,40:18:00,6,16,0.38,0,3,0,8,10,0.8,1,3,4,7,0,0,5,2,20,11.1,Lebron James,Regular Season
27,12/15/2010,MIA,,CLE,W,1,38:31:00,5,15,0.33,0,4,0,11,18,0.61,2,11,13,5,1,0,4,1,21,14.5,Lebron James,Regular Season
28,12/17/2010,MIA,@,NYK,W,1,38:13:00,14,23,0.61,3,6,0.5,1,3,0.33,1,10,11,10,1,0,5,1,32,27,Lebron James,Regular Season
29,12/18/2010,MIA,@,WAS,W,1,40:31:00,9,19,0.47,3,7,0.43,11,12,0.92,1,6,7,6,1,0,4,3,32,24.4,Lebron James,Regular Season
30,12/20/2010,MIA,,DAL,L,1,36:05:00,6,17,0.35,2,4,0.5,5,7,0.71,3,7,10,7,0,0,5,4,19,11.2,Lebron James,Regular Season
31,12/23/2010,MIA,@,PHO,W,1,37:23:00,13,22,0.59,2,5,0.4,8,8,1,1,5,6,4,3,0,5,5,36,26.8,Lebron James,Regular Season
32,12/25/2010,MIA,@,LAL,W,1,38:11:00,8,14,0.57,5,6,0.83,6,6,1,1,10,11,10,4,0,1,2,27,33.3,Lebron James,Regular Season
33,12/28/2010,MIA,,NYK,W,1,40:25:00,8,17,0.47,1,2,0.5,1,3,0.33,0,10,10,8,0,0,3,3,18,12.9,Lebron James,Regular Season
34,12/29/2010,MIA,@,HOU,W,1,39:09:00,8,15,0.53,0,4,0,4,4,1,0,6,6,9,1,0,3,3,20,17.6,Lebron James,Regular Season
35,1/1/2011,MIA,,GSW,W,1,41:31:00,7,15,0.47,0,3,0,11,17,0.65,2,5,7,10,1,1,3,1,25,23.1,Lebron James,Regular Season
36,1/3/2011,MIA,@,CHA,W,1,36:34:00,15,26,0.58,2,4,0.5,6,6,1,0,9,9,5,1,0,3,3,38,28.8,Lebron James,Regular Season
37,1/4/2011,MIA,,MIL,W,1,36:35:00,8,15,0.53,0,0,NA,9,11,0.82,1,5,6,9,0,2,2,2,25,24,Lebron James,Regular Season
38,1/7/2011,MIA,@,MIL,W,1,45:16:00,8,23,0.35,1,4,0.25,9,11,0.82,1,9,10,5,6,1,5,2,26,20.1,Lebron James,Regular Season
39,1/9/2011,MIA,@,POR,W,1,46:11:00,17,26,0.65,3,5,0.6,7,10,0.7,3,10,13,6,2,0,6,4,44,35.1,Lebron James,Regular Season
40,1/12/2011,MIA,@,LAC,L,1,39:44:00,11,24,0.46,3,6,0.5,2,5,0.4,2,6,8,6,0,0,3,1,27,17.4,Lebron James,Regular Season
41,1/18/2011,MIA,,ATL,L,1,44:17:00,11,30,0.37,2,10,0.2,10,11,0.91,2,8,10,7,2,0,6,3,34,20.5,Lebron James,Regular Season
42,1/22/2011,MIA,,TOR,W,1,38:00:00,14,29,0.48,1,3,0.33,9,14,0.64,1,10,11,6,2,1,1,2,38,30.1,Lebron James,Regular Season
43,1/27/2011,MIA,@,NYK,L,1,42:32:00,7,24,0.29,0,2,0,10,12,0.83,2,9,11,5,2,2,4,3,24,15,Lebron James,Regular Season
44,1/28/2011,MIA,,DET,W,1,44:19:00,15,25,0.6,2,4,0.5,7,10,0.7,0,8,8,9,1,2,3,1,39,34,Lebron James,Regular Season
45,1/30/2011,MIA,@,OKC,W,1,40:13:00,7,14,0.5,2,5,0.4,7,11,0.64,0,4,4,13,4,3,4,3,23,25.6,Lebron James,Regular Season
46,1/31/2011,MIA,,CLE,W,1,31:22:00,7,14,0.5,0,0,NA,10,11,0.91,1,3,4,8,0,2,2,1,24,22.8,Lebron James,Regular Season
47,2/3/2011,MIA,@,ORL,W,1,42:39:00,17,25,0.68,3,5,0.6,14,17,0.82,2,9,11,8,1,1,3,2,51,46.7,Lebron James,Regular Season
48,2/4/2011,MIA,@,CHA,W,1,36:39:00,7,13,0.54,0,3,0,5,6,0.83,1,7,8,9,0,0,3,3,19,17.2,Lebron James,Regular Season
49,2/6/2011,MIA,,LAC,W,1,35:37:00,6,15,0.4,0,2,0,0,2,0,1,5,6,4,4,0,6,2,12,5.3,Lebron James,Regular Season
50,2/8/2011,MIA,,IND,W,1,41:44:00,15,23,0.65,2,5,0.4,9,13,0.69,3,10,13,8,3,1,4,1,41,39.3,Lebron James,Regular Season
51,2/11/2011,MIA,@,DET,W,1,34:43:00,7,17,0.41,0,2,0,2,3,0.67,0,8,8,10,4,0,3,0,16,16.9,Lebron James,Regular Season
52,2/13/2011,MIA,@,BOS,L,1,43:28:00,10,21,0.48,0,2,0,2,3,0.67,1,6,7,7,1,0,4,2,22,14.5,Lebron James,Regular Season
53,2/15/2011,MIA,@,IND,W,1,40:55:00,11,20,0.55,1,3,0.33,4,6,0.67,1,5,6,5,2,2,5,1,27,20.3,Lebron James,Regular Season
54,2/16/2011,MIA,@,TOR,W,1,37:38:00,8,18,0.44,0,2,0,7,10,0.7,3,10,13,8,0,0,5,1,23,17.7,Lebron James,Regular Season
55,2/22/2011,MIA,,SAC,W,1,30:24:00,14,26,0.54,3,6,0.5,0,3,0,2,6,8,3,0,0,3,4,31,17.9,Lebron James,Regular Season
56,2/24/2011,MIA,@,CHI,L,1,41:26:00,12,21,0.57,0,4,0,5,6,0.83,0,10,10,5,2,1,2,1,29,25.5,Lebron James,Regular Season
57,2/25/2011,MIA,,WAS,W,1,42:46:00,5,11,0.45,0,1,0,15,19,0.79,1,8,9,7,1,3,1,2,25,27,Lebron James,Regular Season
58,2/27/2011,MIA,,NYK,L,1,39:08:00,10,20,0.5,1,5,0.2,6,8,0.75,0,7,7,5,3,1,5,2,27,19.7,Lebron James,Regular Season
59,3/3/2011,MIA,,ORL,L,1,39:56:00,11,16,0.69,0,2,0,7,7,1,2,4,6,4,0,2,2,2,29,26.2,Lebron James,Regular Season
60,3/4/2011,MIA,@,SAS,L,1,36:08:00,11,19,0.58,1,3,0.33,3,7,0.43,3,5,8,7,1,0,4,2,26,20.2,Lebron James,Regular Season
61,3/6/2011,MIA,,CHI,L,1,41:50:00,10,18,0.56,1,2,0.5,5,6,0.83,3,5,8,6,2,0,2,2,26,24,Lebron James,Regular Season
62,3/8/2011,MIA,,POR,L,1,45:32:00,14,20,0.7,2,4,0.5,1,4,0.25,1,10,11,8,1,0,4,3,31,26.5,Lebron James,Regular Season
63,3/10/2011,MIA,,LAL,W,1,42:16:00,7,17,0.41,0,3,0,5,7,0.71,1,7,8,9,1,0,1,1,19,17.8,Lebron James,Regular Season
64,3/12/2011,MIA,,MEM,W,1,31:55:00,10,16,0.62,2,4,0.5,5,6,0.83,1,4,5,5,1,2,3,1,27,23.8,Lebron James,Regular Season
65,3/14/2011,MIA,,SAS,W,1,41:31:00,8,19,0.42,0,1,0,5,5,1,0,6,6,8,0,2,2,3,21,16.5,Lebron James,Regular Season
66,3/16/2011,MIA,,OKC,L,1,39:30:00,8,21,0.38,0,3,0,3,3,1,0,8,8,3,1,1,1,0,19,12.7,Lebron James,Regular Season
67,3/18/2011,MIA,@,ATL,W,1,30:54:00,16,21,0.76,5,7,0.71,6,7,0.86,0,2,2,3,0,0,4,2,43,32.2,Lebron James,Regular Season
68,3/19/2011,MIA,,DEN,W,1,40:40:00,15,25,0.6,1,4,0.25,2,2,1,0,6,6,2,2,0,5,3,33,20.5,Lebron James,Regular Season
69,3/23/2011,MIA,@,DET,W,1,42:05:00,8,16,0.5,0,3,0,3,4,0.75,3,5,8,7,0,0,3,3,19,14.9,Lebron James,Regular Season
70,3/25/2011,MIA,,PHI,W,1,41:01:00,11,17,0.65,1,4,0.25,9,9,1,2,8,10,2,3,1,4,3,32,28.2,Lebron James,Regular Season
71,3/27/2011,MIA,,HOU,W,1,40:27:00,13,21,0.62,0,1,0,7,9,0.78,1,9,10,7,0,0,2,1,33,28.6,Lebron James,Regular Season
72,3/29/2011,MIA,@,CLE,L,1,43:17:00,10,21,0.48,1,5,0.2,6,10,0.6,0,10,10,12,0,0,3,3,27,21.9,Lebron James,Regular Season
73,3/30/2011,MIA,@,WAS,W,1,43:49:00,12,16,0.75,1,3,0.33,10,13,0.77,1,7,8,8,5,0,5,3,35,34.6,Lebron James,Regular Season
74,4/1/2011,MIA,@,MIN,W,1,42:53:00,11,20,0.55,0,1,0,5,7,0.71,2,4,6,10,3,1,3,2,27,26.1,Lebron James,Regular Season
75,4/3/2011,MIA,@,NJN,W,1,38:55:00,13,18,0.72,0,2,0,5,8,0.62,2,9,11,7,3,0,7,2,31,26.6,Lebron James,Regular Season
76,4/6/2011,MIA,,MIL,L,1,39:25:00,10,22,0.45,3,7,0.43,6,8,0.75,1,1,2,8,2,2,4,2,29,22,Lebron James,Regular Season
77,4/8/2011,MIA,,CHA,W,1,37:23:00,9,16,0.56,0,1,0,5,6,0.83,1,6,7,9,2,1,1,2,23,24.7,Lebron James,Regular Season
78,4/10/2011,MIA,,BOS,W,1,37:11:00,11,19,0.58,0,2,0,5,9,0.56,0,5,5,7,4,1,4,1,27,23.2,Lebron James,Regular Season
79,4/11/2011,MIA,@,ATL,W,1,42:39:00,10,21,0.48,2,4,0.5,12,14,0.86,1,9,10,7,3,0,7,1,34,26.4,Lebron James,Regular Season
1,12/25/2011,MIA,@,DAL,W,1,36:16:00,11,19,0.58,0,0,NA,15,19,0.79,3,7,10,6,2,2,3,3,37,34.1,Lebron James,Regular Season
2,12/27/2011,MIA,,BOS,W,1,36:00:00,9,14,0.64,0,0,NA,8,9,0.89,1,5,6,5,2,1,3,3,26,23.6,Lebron James,Regular Season
3,12/28/2011,MIA,@,CHA,W,1,38:49:00,13,23,0.57,0,0,NA,9,9,1,0,6,6,7,3,2,2,0,35,33.2,Lebron James,Regular Season
4,12/30/2011,MIA,@,MIN,W,1,37:13:00,16,26,0.62,0,1,0,2,4,0.5,1,7,8,10,4,1,4,2,34,31.1,Lebron James,Regular Season
5,1/1/2012,MIA,,CHA,W,1,28:02:00,6,10,0.6,0,0,NA,4,6,0.67,0,9,9,5,1,0,2,2,16,15,Lebron James,Regular Season
6,1/2/2012,MIA,,ATL,L,1,38:33:00,11,18,0.61,0,0,NA,6,9,0.67,2,5,7,6,0,0,4,1,28,21.3,Lebron James,Regular Season
7,1/4/2012,MIA,,IND,W,1,37:41:00,12,21,0.57,0,0,NA,9,11,0.82,2,6,8,13,2,0,2,2,33,33.8,Lebron James,Regular Season
8,1/7/2012,MIA,@,NJN,W,1,37:23:00,11,17,0.65,0,1,0,10,12,0.83,0,7,7,9,2,1,8,2,32,26,Lebron James,Regular Season
9,1/10/2012,MIA,@,GSW,L,1,42:33:00,10,19,0.53,0,2,0,6,8,0.75,1,10,11,7,2,0,5,1,26,21.1,Lebron James,Regular Season
10,1/11/2012,MIA,@,LAC,L,1,41:53:00,7,19,0.37,0,1,0,9,17,0.53,2,11,13,7,2,0,6,5,23,12.9,Lebron James,Regular Season
11,1/13/2012,MIA,@,DEN,L,1,37:11:00,13,20,0.65,3,5,0.6,6,11,0.55,1,4,5,6,2,1,4,0,35,29,Lebron James,Regular Season
12,1/17/2012,MIA,,SAS,W,1,34:53:00,12,21,0.57,4,6,0.67,5,9,0.56,1,4,5,10,0,0,4,0,33,26.4,Lebron James,Regular Season
13,1/19/2012,MIA,,LAL,W,1,37:13:00,12,27,0.44,2,3,0.67,5,7,0.71,3,5,8,8,4,3,3,4,31,26.8,Lebron James,Regular Season
14,1/21/2012,MIA,,PHI,W,1,35:47:00,12,17,0.71,0,0,NA,4,4,1,0,9,9,5,4,3,4,1,28,28.8,Lebron James,Regular Season
15,1/22/2012,MIA,,MIL,L,1,37:22:00,8,18,0.44,0,1,0,12,13,0.92,4,9,13,5,1,0,3,2,28,24.4,Lebron James,Regular Season
16,1/24/2012,MIA,,CLE,W,1,37:48:00,8,21,0.38,1,4,0.25,1,4,0.25,1,4,5,5,2,0,5,1,18,7.3,Lebron James,Regular Season
17,1/25/2012,MIA,@,DET,W,1,41:39:00,9,20,0.45,1,3,0.33,13,14,0.93,1,5,6,7,2,0,4,3,32,25.1,Lebron James,Regular Season
18,1/27/2012,MIA,,NYK,W,1,40:17:00,11,18,0.61,0,2,0,9,10,0.9,1,7,8,7,0,0,4,2,31,25.3,Lebron James,Regular Season
19,1/29/2012,MIA,,CHI,W,1,40:58:00,12,23,0.52,1,1,1,10,15,0.67,1,10,11,5,0,1,6,2,35,22.8,Lebron James,Regular Season
20,1/30/2012,MIA,,NOH,W,1,29:44:00,8,12,0.67,1,2,0.5,5,7,0.71,4,7,11,8,1,0,4,1,22,23.1,Lebron James,Regular Season
21,2/1/2012,MIA,@,MIL,L,1,40:17:00,14,24,0.58,4,7,0.57,8,10,0.8,0,8,8,5,2,0,7,1,40,28.5,Lebron James,Regular Season
22,2/3/2012,MIA,@,PHI,W,1,37:13:00,8,16,0.5,0,1,0,3,6,0.5,1,11,12,8,0,2,2,2,19,18,Lebron James,Regular Season
23,2/5/2012,MIA,,TOR,W,1,38:29:00,10,17,0.59,0,1,0,10,12,0.83,0,9,9,2,1,0,5,1,30,21,Lebron James,Regular Season
24,2/7/2012,MIA,,CLE,W,1,38:40:00,9,16,0.56,0,1,0,6,7,0.86,1,4,5,6,2,0,6,1,24,17.7,Lebron James,Regular Season
25,2/8/2012,MIA,@,ORL,L,1,39:15:00,5,15,0.33,0,2,0,7,10,0.7,0,6,6,10,3,0,3,0,17,16.1,Lebron James,Regular Season
26,2/10/2012,MIA,@,WAS,W,1,33:17:00,6,14,0.43,0,2,0,6,7,0.86,0,2,2,9,0,2,1,1,18,17.1,Lebron James,Regular Season
27,2/12/2012,MIA,@,ATL,W,1,30:26:00,6,15,0.4,1,3,0.33,10,12,0.83,3,10,13,6,1,0,2,1,23,22,Lebron James,Regular Season
28,2/13/2012,MIA,@,MIL,W,1,32:54:00,16,21,0.76,0,0,NA,3,3,1,3,5,8,3,1,0,2,3,35,30.2,Lebron James,Regular Season
29,2/14/2012,MIA,@,IND,W,1,33:24:00,7,15,0.47,2,5,0.4,7,8,0.88,2,7,9,7,4,0,2,2,23,24.5,Lebron James,Regular Season
30,2/17/2012,MIA,@,CLE,W,1,30:08:00,11,19,0.58,3,5,0.6,3,3,1,2,3,5,5,1,1,2,2,28,23.8,Lebron James,Regular Season
31,2/19/2012,MIA,,ORL,W,1,36:38:00,9,14,0.64,1,2,0.5,6,7,0.86,1,10,11,8,2,0,2,2,25,26.9,Lebron James,Regular Season
32,2/21/2012,MIA,,SAC,W,1,33:13:00,7,11,0.64,2,2,1,2,2,1,0,4,4,8,0,2,3,1,18,17.9,Lebron James,Regular Season
33,2/23/2012,MIA,,NYK,W,1,40:41:00,7,16,0.44,0,0,NA,6,6,1,1,8,9,8,5,2,4,3,20,21.5,Lebron James,Regular Season
34,3/1/2012,MIA,@,POR,W,1,41:02:00,13,22,0.59,2,2,1,10,12,0.83,2,9,11,6,5,1,0,1,38,40.6,Lebron James,Regular Season
35,3/2/2012,MIA,@,UTA,L,1,44:24:00,16,24,0.67,1,4,0.25,2,3,0.67,1,9,10,6,0,3,0,2,35,33.1,Lebron James,Regular Season
36,3/4/2012,MIA,@,LAL,L,1,43:02:00,12,26,0.46,0,4,0,1,3,0.33,7,6,13,7,3,2,3,1,25,23.4,Lebron James,Regular Season
37,3/6/2012,MIA,,NJN,W,1,29:36:00,9,11,0.82,1,1,1,2,2,1,1,8,9,6,0,0,5,0,21,19.2,Lebron James,Regular Season
38,3/7/2012,MIA,,ATL,W,1,41:40:00,12,20,0.6,0,3,0,7,10,0.7,4,7,11,2,1,2,2,1,31,26.9,Lebron James,Regular Season
39,3/10/2012,MIA,,IND,W,1,47:06:00,8,19,0.42,2,3,0.67,9,15,0.6,1,7,8,4,4,1,4,1,27,20.4,Lebron James,Regular Season
40,3/13/2012,MIA,@,ORL,L,1,42:25:00,7,20,0.35,2,4,0.5,3,3,1,3,8,11,8,1,1,6,0,19,13.6,Lebron James,Regular Season
41,3/14/2012,MIA,@,CHI,L,1,39:38:00,14,25,0.56,2,3,0.67,5,5,1,1,4,5,4,4,0,2,2,35,29,Lebron James,Regular Season
42,3/16/2012,MIA,@,PHI,W,1,38:15:00,12,20,0.6,0,2,0,5,8,0.62,2,5,7,8,2,2,1,0,29,29.5,Lebron James,Regular Season
43,3/18/2012,MIA,,ORL,W,1,38:58:00,4,14,0.29,0,1,0,6,8,0.75,0,12,12,7,5,0,4,4,14,12.9,Lebron James,Regular Season
44,3/20/2012,MIA,,PHO,W,1,37:54:00,8,18,0.44,0,3,0,4,6,0.67,1,7,8,6,2,2,3,2,20,16.4,Lebron James,Regular Season
45,3/23/2012,MIA,@,DET,W,1,37:26:00,6,15,0.4,0,3,0,5,5,1,0,6,6,10,4,1,5,0,17,17.4,Lebron James,Regular Season
46,3/25/2012,MIA,@,OKC,L,1,39:36:00,8,18,0.44,0,3,0,1,1,1,0,3,3,7,2,0,4,2,17,10.6,Lebron James,Regular Season
47,3/26/2012,MIA,@,IND,L,1,40:49:00,9,21,0.43,2,4,0.5,4,6,0.67,2,7,9,2,1,0,6,1,24,11.6,Lebron James,Regular Season
48,3/29/2012,MIA,,DAL,W,1,36:13:00,8,16,0.5,0,2,0,3,3,1,3,6,9,5,2,0,3,3,19,16.2,Lebron James,Regular Season
49,3/30/2012,MIA,@,TOR,W,1,38:31:00,11,18,0.61,0,2,0,4,6,0.67,1,3,4,9,1,0,3,0,26,22.9,Lebron James,Regular Season
50,4/1/2012,MIA,@,BOS,L,1,34:37:00,11,20,0.55,0,0,NA,1,2,0.5,2,2,4,0,0,1,2,1,23,13.3,Lebron James,Regular Season
51,4/3/2012,MIA,,PHI,W,1,38:04:00,15,25,0.6,1,2,0.5,10,13,0.77,3,3,6,4,3,1,4,0,41,33.8,Lebron James,Regular Season
52,4/4/2012,MIA,,OKC,W,1,41:30:00,10,20,0.5,3,7,0.43,11,13,0.85,1,6,7,10,4,1,2,2,34,34.6,Lebron James,Regular Season
53,4/6/2012,MIA,,MEM,L,1,37:38:00,8,19,0.42,2,6,0.33,3,4,0.75,2,4,6,6,2,0,3,0,21,16.3,Lebron James,Regular Season
54,4/8/2012,MIA,,DET,W,1,32:15:00,12,22,0.55,1,3,0.33,1,5,0.2,3,1,4,2,0,1,1,1,26,16.9,Lebron James,Regular Season
55,4/10/2012,MIA,,BOS,L,1,40:51:00,11,23,0.48,1,3,0.33,13,14,0.93,5,2,7,7,1,1,2,3,36,31.4,Lebron James,Regular Season
56,4/12/2012,MIA,@,CHI,L,1,47:18:00,11,24,0.46,3,6,0.5,5,7,0.71,1,5,6,5,1,1,4,1,30,19.8,Lebron James,Regular Season
57,4/13/2012,MIA,,CHA,W,1,28:44:00,7,16,0.44,0,1,0,5,7,0.71,1,8,9,5,2,1,2,1,19,16.7,Lebron James,Regular Season
58,4/15/2012,MIA,@,NYK,W,1,40:15:00,11,24,0.46,1,6,0.17,6,9,0.67,2,8,10,3,2,0,6,4,29,15.7,Lebron James,Regular Season
59,4/16/2012,MIA,@,NJN,W,1,35:12:00,11,19,0.58,1,2,0.5,14,15,0.93,1,5,6,7,2,1,4,2,37,32.7,Lebron James,Regular Season
60,4/18/2012,MIA,,TOR,W,1,30:12:00,12,15,0.8,1,1,1,3,4,0.75,0,5,5,4,2,0,5,0,28,23.2,Lebron James,Regular Season
61,4/19/2012,MIA,,CHI,W,1,35:20:00,8,18,0.44,1,2,0.5,10,12,0.83,0,11,11,6,0,1,1,3,27,22.8,Lebron James,Regular Season
62,4/22/2012,MIA,,HOU,W,1,35:52:00,11,21,0.52,1,3,0.33,9,10,0.9,1,7,8,5,1,2,5,1,32,24.6,Lebron James,Regular Season
1,10/30/2012,MIA,,BOS,W,1,28:52:00,10,16,0.62,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,25.1,Lebron James,Regular Season
2,11/2/2012,MIA,@,NYK,L,1,36:41:00,8,16,0.5,2,3,0.67,5,6,0.83,0,7,7,5,0,3,5,2,23,16.5,Lebron James,Regular Season
3,11/3/2012,MIA,,DEN,W,1,39:12:00,8,17,0.47,0,1,0,4,4,1,1,8,9,11,0,2,0,2,20,22.7,Lebron James,Regular Season
4,11/5/2012,MIA,,PHO,W,1,30:11:00,10,17,0.59,2,3,0.67,1,3,0.33,3,8,11,1,0,0,3,2,23,15.7,Lebron James,Regular Season
5,11/7/2012,MIA,,BRK,W,1,29:59:00,7,12,0.58,2,3,0.67,4,4,1,4,8,12,8,1,0,2,1,20,23.8,Lebron James,Regular Season
6,11/9/2012,MIA,@,ATL,W,1,35:40:00,10,17,0.59,0,2,0,1,3,0.33,2,9,11,9,1,0,2,2,21,20.9,Lebron James,Regular Season
7,11/11/2012,MIA,@,MEM,L,1,35:43:00,10,19,0.53,0,1,0,0,4,0,3,7,10,6,2,1,2,2,20,17.4,Lebron James,Regular Season
8,11/12/2012,MIA,@,HOU,W,1,39:55:00,14,26,0.54,5,8,0.62,5,8,0.62,1,9,10,6,0,0,0,1,38,31.4,Lebron James,Regular Season
9,11/14/2012,MIA,@,LAC,L,1,41:13:00,12,23,0.52,0,3,0,6,9,0.67,0,5,5,7,1,2,4,3,30,21.1,Lebron James,Regular Season
10,11/15/2012,MIA,@,DEN,W,1,41:57:00,11,23,0.48,0,1,0,5,6,0.83,1,6,7,12,1,3,4,0,27,24.9,Lebron James,Regular Season
11,11/17/2012,MIA,@,PHO,W,1,40:43:00,8,20,0.4,1,3,0.33,4,7,0.57,0,7,7,3,2,0,1,1,21,13.8,Lebron James,Regular Season
12,11/21/2012,MIA,,MIL,W,1,42:32:00,11,21,0.52,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,25,Lebron James,Regular Season
13,11/24/2012,MIA,,CLE,W,1,39:58:00,10,16,0.62,2,5,0.4,8,9,0.89,1,5,6,5,0,1,7,3,30,20.6,Lebron James,Regular Season
14,11/29/2012,MIA,,SAS,W,1,39:06:00,9,16,0.56,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,22.2,Lebron James,Regular Season
15,12/1/2012,MIA,,BRK,W,1,36:57:00,8,15,0.53,1,2,0.5,4,6,0.67,1,8,9,6,1,0,2,3,21,18,Lebron James,Regular Season
16,12/4/2012,MIA,@,WAS,L,1,42:53:00,12,24,0.5,1,4,0.25,1,3,0.33,2,11,13,11,3,2,3,1,26,26.6,Lebron James,Regular Season
17,12/6/2012,MIA,,NYK,L,1,38:35:00,11,20,0.55,3,5,0.6,6,9,0.67,2,8,10,9,3,0,2,0,31,31.3,Lebron James,Regular Season
18,12/8/2012,MIA,,NOH,W,1,35:55:00,11,16,0.69,0,0,NA,2,3,0.67,1,4,5,7,2,0,4,2,24,20.8,Lebron James,Regular Season
19,12/10/2012,MIA,,ATL,W,1,40:21:00,10,16,0.62,1,2,0.5,6,7,0.86,1,6,7,6,2,0,3,0,27,25.1,Lebron James,Regular Season
20,12/12/2012,MIA,,GSW,L,1,42:21:00,12,23,0.52,2,4,0.5,5,5,1,1,2,3,5,1,0,4,0,31,21.5,Lebron James,Regular Season
21,12/15/2012,MIA,,WAS,W,1,30:33:00,8,15,0.53,0,3,0,7,11,0.64,0,10,10,5,1,0,2,0,23,19.6,Lebron James,Regular Season
22,12/18/2012,MIA,,MIN,W,1,41:59:00,8,18,0.44,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,25.5,Lebron James,Regular Season
23,12/20/2012,MIA,@,DAL,W,1,30:55:00,9,13,0.69,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,21,Lebron James,Regular Season
24,12/22/2012,MIA,,UTA,W,1,37:30:00,11,20,0.55,1,1,1,7,10,0.7,1,8,9,7,0,0,4,0,30,23.2,Lebron James,Regular Season
25,12/25/2012,MIA,,OKC,W,1,41:52:00,12,20,0.6,0,3,0,5,5,1,3,5,8,9,2,1,3,3,29,28.2,Lebron James,Regular Season
26,12/26/2012,MIA,@,CHA,W,1,38:35:00,9,19,0.47,2,4,0.5,7,8,0.88,2,10,12,8,4,2,3,1,27,28.9,Lebron James,Regular Season
27,12/28/2012,MIA,@,DET,L,1,44:19:00,15,22,0.68,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,34.2,Lebron James,Regular Season
28,12/29/2012,MIA,@,MIL,L,1,36:29:00,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,18.6,Lebron James,Regular Season
29,12/31/2012,MIA,@,ORL,W,1,47:53:00,10,22,0.45,1,6,0.17,15,16,0.94,1,7,8,11,1,0,3,2,36,31.9,Lebron James,Regular Season
30,1/2/2013,MIA,,DAL,W,1,42:01:00,11,20,0.55,1,3,0.33,9,11,0.82,1,11,12,9,3,1,4,0,32,31.6,Lebron James,Regular Season
31,1/4/2013,MIA,,CHI,L,1,41:05:00,8,14,0.57,1,5,0.2,13,16,0.81,0,6,6,2,1,0,2,2,30,23.6,Lebron James,Regular Season
32,1/6/2013,MIA,,WAS,W,1,34:57:00,9,17,0.53,2,3,0.67,4,4,1,1,1,2,7,0,1,1,0,24,21.3,Lebron James,Regular Season
33,1/8/2013,MIA,@,IND,L,1,42:36:00,10,20,0.5,1,1,1,1,4,0.25,3,7,10,4,1,2,7,2,22,12.4,Lebron James,Regular Season
34,1/10/2013,MIA,@,POR,L,1,42:39:00,6,16,0.38,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,11.8,Lebron James,Regular Season
35,1/12/2013,MIA,@,SAC,W,1,29:08:00,7,10,0.7,0,1,0,6,7,0.86,1,4,5,7,5,2,1,0,20,27.6,Lebron James,Regular Season
